217	MACON ST	11216
217-04	64 AVENUE	11364
217-07	36 AVENUE	11361
217-07	36 AVE	11361
217-07	NORTHERN BLVD	11361
217-08	36TH AVENUE	11361
217-08	36TH AVENUE	11361
217-09	77 AVENUE	11364
217-13	112 ROAD	11429
217-13	112 ROAD	11429
217-14	NORTHERN BOULEVARD	11361
217-14	132 ROAD	11413
217-15	137TH ROAD	11413
217-15	JAMAICA AVENUE	11428
217-15	137TH ROAD	11413
217-15	112 ROAD	11429
217-15	112TH ROAD	11429
217-16	49 AVENUE	11364
217-17	137TH ROAD	11413
217-17	102ND AVE	11429
217-17	102ND AVE	11429
217-19	ROCKAWAY POINT BLVD	11697
217-19	47 ROAD	11361
217-19	112TH ROAD	11429
217-19	112 ROAD	11429
217-20	43 AVE	11361
217-20	LINDEN BOULEVARD	11411
217-21	MERRICK BLVD	11413
217-21	MERRICK BLVD	11413
217-21	MERRICK BOULEVARD	11413
217-21	77TH AVENUE	11364
217-21	JAMAICA AVE	11428
217-21	112 ROAD	11429
217-21	112TH ROAD	11429
217-22	106 AVENUE	11429
217-23	56 AVENUE	11364
217-25	106 AVENUE	11429
217-25	5 AVENUE	11697
217-26	138 ROAD	11413
217-26	106 AVENUE	11429
217-30	106 AVENUE	11429
217-31	106 AVENUE	11429
217-31	56 AVE	11364
217-34	PECK AVENUE	11427
217-34	HEMPSTEAD AVENUE	11429
217-35	47 RD	11361
217-38	PECK AVENUE	11427
217-38	53 AVENUE	11364
217-39	77 AVENUE	11364
217-51	PECK AVENUE	11427
217-68	CORBETT ROAD	11361
217-69	PECK AVE	11427
217-86	98TH AVE	11429
217-86	98TH AVE	11429
2170	PROSPECT AVENUE	10457
2170	MCDONALD AVENUE	11223
2170	68TH STREET	11204
21703	120 AVENUE	11411
21703	120 AVENUE	11411
2171	68 STREET	11204
2171	68TH STREET	11204
2171	70 STREET	11204
21715	ROCKAWAY POINT BLVD.	11697
2174	OCEAN PARKWAY	11223
2174	59 STREET	11204
2174	FLATBUSH AVE	11234
2175	EAST 71 STREET	11234
2175	BERGEN STREET	11233
21751	77 AVENUE	11364
2176	60TH STREET	11204
2178	BERGEN STREET	11233
2179	MATTHEWS AVE.	10462
217P	KIRSHON AVENUE	10314
218	E 30 ST	10016
218	EAST 14 STREET	10003
218	MONTROSE AVENUE	11206
218	KEAP STREET	11211
218	WITHERS STREET	11211
218	CRYSTAL AVE	10302
218	EAST 36TH STREET	10016
218	WIMAN AVENUE	10308
218	WALWORTH STREET	11205
218	WEST   40 STREET	10018
218	EAST 116TH STREET	10029
218	EAST 30 ST	10016
218	EAST 165 STREET	10456
218	MYRTLE AVENUE	11201
218	GREENE AVENUE	11238
218	FROST STREET	11211
218	BEACH  118 STREET	11694
218	BEACH 140 STREET	11694
218	BEACH 137 STREET	11694
218	OCEANSIDE AVE	11697
218	HAMILTON AVENUE	10301
218	SWINNERTON STREET	10307
218	EDGEGROVE AVENUE	10312
218	BROADWAY	11211
218	CHEEVERS LANE	10307
218	LAFAYETTE STREET	10012
218	ST. MARKS AVENUE	11238
218	SAND LANE	10305
218 A	MONTROSE AVENUE	11206
218-01	130 AVENUE	11413
218-01	NORTHERN BLVD	11361
218-06	PECK AVE	11427
218-09	93 AVENUE	11428
218-10	138 AVENUE	11413
218-11	140 AVENUE	11413
218-12	100 AVENUE	11429
218-13	82 AVENUE	11427
218-13	100 AVENUE	11429
218-15	40 AVE	11361
218-15	100 AVENUE	11429
218-17	GRAND CENTRAL PKWY SR NORTH	11427
218-17	112 AVE	11429
218-22	139 AVENUE	11413
218-22	139 AVENUE	11413
218-23	56 AVENUE	11364
218-23	56 AVE	11364
218-35	98TH AVENUE	11429
218-38	97TH AVENUE	11429
218-41	99TH AVE	11429
218-51	HARTLAND AVENUE	11364
218-65	99 AVE	11429
218-87	HEMPSTEAD AVENUE	11429
2182	THIRD AVENUE	10035
2182	VALENTINE AVENUE	10457
2182	EAST 3RD STREET	11223
2183	3 AVE	10035
2184	EAST    5 STREET	11223
2184	CEDAR AVE.	10468
2186	MILL AVENUE	11234
2186	CEDAR AVE.	10468
2187	RICHMOND AVENUE	10314
2187	RICHMOND AVENUE	10314
2187	AMSTERDAM AVENUE	10032
2188	E 7TH STREET	11223
2188	PITKIN AVENUE	11207
218GAR	SAND LANE	10305
219	WIMAN AVENUE	10308
219	WEIRFIELD ST	11221
219	EAST 59TH STREET	10022
219	SOUTH 3RD STREET	11211
219	MADISON AVENUE	10016
219	EAST   42 STREET	10017
219	EAST   42 STREET	10017
219	1 AVENUE	10003
219	GRAND STREET	10013
219	WEST 70TH STREET	10023
219	MALCOLM X BOULEVARD	11221
219	7TH AVENUE	11215
219	BAY 49TH STREET	11214
219	MAYFAIR DRIVE NORTH	11234
219	BEACH 11TH STREET	11691
219	BEACH 100 STREET	11694
219	PRESENTATION CIRCLE	10312
219	NORWAY AVENUE	10305
219	ALTER AVENUE	10305
219	ALTER AVENUE	10305
219	BRYSON AVENUE	10314
219	BRYSON AVENUE	10314
219	ROMAN AVENUE	10314
219	CHANDLER AVENUE	10314
219	WEED AVENUE	10306
219	OCEANSIDE AVENUE	11697
219	25 STREET	11232
219	54TH STREET	11220
219	RUTLEDGE STREET	11211
219	EGBERT AVENUE	10310
219-01	112 AVE	11429
219-03	112 AVE	11429
219-03	NORTH CONDUIT AVENUE	11413
219-05	112 AVE	11429
219-10	PECK AVENUE	11427
219-11	102 AVENUE	11429
219-11	NORTH CONDUIT AVE	11413
219-14	40TH AVE	11361
219-15	102 AVENUE	11429
219-16	139 AVE	11413
219-18	HORACE HARDING EXPRESSWAY	11364
219-21	JAMAICA AVENUE	11428
219-24	143 ROAD	11413
219-25	PECK AVENUE	11427
219-25	N CONDUIT AVE	11413
219-28	143 AVENUE	11413
219-28	143 AVENUE	11413
219-28	112 AVE	11429
219-30	143 AVENUE	11413
219-30	143 AVENUE	11413
219-31	PECK AVENUE	11427
219-37	PECK AVE	11427
219-40	113 AVENUE	11429
219-49	141 ROAD	11413
219-49	JAMAICA AVENUE	11428
219-50	HARTLAND AVE	11427
2190	UNIVERSITY AVENUE	10453
2191	3 AVE	10035
2191	EAST 4 STREET	11223
2193	UNIVERSITY AVENUE	10453
2194	VALENTINE AVENUE	10457
2195	FLATBUSH AVENUE	11234
2195	7 AVENUE	10027
2197	EAST 4 STREET	11223
2197	NEW ENGLAND THRUWAY	10475
2198	PALMER AVENUE	10475
2198	8TH AVE	10026
219B	TARGEE STREET	10304
21A	WRIGHT AVENUE	10303
21B	WRIGHT AVENUE	10303
22	UNDERHILL AVE	11238
22	LITTLE WEST 12TH ST	10014
22	BARCLAY STREET	10007
22	MYRTLE AVENUE	10310
22	BANK STREET	10014
22	LEMONDROP COURT	10309
22	VAN BUREN ST	11221
22	WYCKOFF AVENUE	11237
22	SHERIDAN AVENUE	11208
22	70 ST	11209
22	SOUTH PORTLAND AVENUE	11217
22	SKILLMAN AVENUE	11211
22	ZEBRA PLACE	10309
22	ACADEMY PLACE	10301
22	ARION PLACE	11206
22	STANTON ROAD	11235
22	HOLLY STREET	10304
22	WEST   38 STREET	10018
22	WARREN STREET	10007
22	GRAMERCY PARK SOUTH	10003
22	EAST   91 STREET	10128
22	EAST    1 STREET	10003
22	WEST   66 STREET	10023
22	RENWICK STREET	10013
22	JANE STREET	10014
22	WHITEHALL STREET	10004
22	CENTRAL PARK S	10019
22	E.129TH STREET	10035
22	WEST 90TH STREET	10024
22	CATHERINE STREET	11211
22	NORTH    6 STREET	11249
22	2ND STREET	11231
22	SOUTH 9 STREET	11249
22	80TH STREET	11209
22	PROSPECT PARK SOUTHWEST	11215
22	CATON PLACE	11218
22	GIRARD STREET	11235
22	TROUTMAN ST	11206
22	POWERS STREET	11211
22	SOUTH PORTLAND AVENUE	11217
22	LEFFERTS PLACE	11238
22	POINT CRESCENT	11357
22	GOTHAM WALK	11697
22	FULTON WALK	11697
22	MARION WALK	11697
22	KINGSBRIDGE AVENUE	10314
22	LOTT LA	10314
22	SYLVA LANE	10305
22	PLUMTREE LANE	10309
22	HINTON STREET	10312
22	WAVE STREET	10304
22	CLAYPIT ROAD	10309
22	VAIL AVENUE	10309
22	CLAYPIT ROAD	10309
22	MORENO COURT	10309
22	MALIBU COURT	10309
22	SERENA COURT	10312
22	EVERTON AVE	10312
22	PALISADE STREET	10305
22	PYRAMID COURT	10314
22	FRANKLIN PLACE	10314
22	PITNEY AVENUE	10309
22	RONALD AVENUE	10303
22	CARMEL AVENUE	10314
22	CABOT PLACE	10305
22	CHIANTI COURT	10304
22	LEWISTON STREET	10314
22	CARMEL AVENUE	10314
22	JEROME AVENUE	10305
22	STARR STREET	11221
22	ROSE COURT	10301
22	VANDERBILT AVENUE	11205
22	FLETCHER STREET	10305
22	MELROSE STREET	11206
22	BAMBERGER LANE	10312
22	EDGEVIEW LANE	10302
22	WEST 18TH ROAD	11693
22	ST FELIX STREET	11217
22	OPENVIEW LANE	10302
22	WEST 14 ROAD	11693
22	LITTLE WEST 12TH STREET	10014
22	FORT GREENE PLACE	11217
22	MILBANK ROAD	10306
22	ANDREWS ST	10305
22	ABBEY COURT	11229
22	BAYONNE COURT	10302
22	NEWPORT WALK	11697
22	2ND STREET	10306
22	LEASON PLACE	10314
22	KINGSLEY AVENUE	10314
22	BEAUMONT STREET	11235
22	VERANDAH PLACE	11201
22	BAY 49 STREET	11214
22-02	121ST  ST.	11356
22-03	25 ROAD	11102
22-07	COLLEGE POINT BOULEVARD	11356
22-07	ASTORIA BOULEVARD	11102
22-08	125TH STREET	11356
22-08	125TH STREET	11356
22-09	COLLEGE POINT BOULEVARD	11356
22-09	80 STREET	11370
22-11	38TH AVENUE	11101
22-12	129 STREET	11356
22-12	MURRAY STREET	11357
22-14	41 STREET	11105
22-14	43 STREET	11105
22-16	STEINWAY ST.	11105
22-17	RYAN COURT	11357
22-17	73RD STREET	11370
22-17	RYAN COURT	11357
22-17	146 STREET	11357
22-18	169TH STREET	11357
22-18	157 STREET	11357
22-19	49 STREET	11105
22-20	LORETTA ROAD	11691
22-20	LEE STREET	11357
22-21	COLLEGE POINT BLVD	11356
22-21	RYAN STREET	11357
22-21	RYAN STREET	11357
22-21	75 STREET	11370
22-21	42 ST	11105
22-22	STEINWAY STREET	11105
22-22	JACKSON AVE	11101
22-22	94 STREET	11369
22-23	COLLEGE POINT BOULEVARD	11356
22-24	29 STREET	11105
22-24	STEINWAY ST	11105
22-24	MURRAY STREET	11357
22-24	MURRAY STREET	11357
22-24	92 STREET	11369
22-25	46TH STREET	11105
22-25	RYAN STREET	11357
22-25	RYAN STREET	11357
22-27	CLINTONVILLE STREET	11357
22-27	93 STREET	11369
22-27	126 ST	11356
22-27	72 STREET	11370
22-28	STEINWAY STREET	11105
22-28	38 STREET	11105
22-30	COLLEGE POINT BOULEVARD	11356
22-32	STEINWAY STREET	11105
22-33	93 STREET	11369
22-34	123RD STREET	11356
22-36	31ST STREET	11105
22-36	78 STREET	11370
22-37	48 STREET	11105
22-37	73 STREET	11370
22-39	35 ST.	11105
22-39	36 STREET	11105
22-41	126 STREET	11356
22-41	74 ST	11370
22-41	90TH STREET	11369
22-41	31ST STREET	11105
22-43	28 STREET	11105
22-46	81 STREET	11370
22-47	128TH STREET	11356
22-48	43 STR	11105
22-49	47TH STREET	11105
22-51	98TH  STREET	11369
22-51	MOTT AVENUE	11691
22-53	42 STREET	11105
22-53	MOTT AVENUE	11691
22-54	36 STREET	11105
22-54	38 STREET	11105
22-58	26 STREET	11105
22-60	26 STREET	11105
22-60	33 STREET	11105
22-61	38TH STREET	11105
22-66	38 STREET	11105
22-67	29 STREET	11105
22-68	23TH STREET	11105
22-68	21ST STREET	11105
22-70	21 STREET	11105
22-71	CRESCENT STREET	11105
22-72	31 STREET	11105
22-72	21 STREET	11105
22-76	STEINWAY STREET	11105
22-76	STEINWAY STREET	11105
22-78	35TH STREET	11105
22-79	19 STREET	11105
220	MACDOUGAL ST	11233
220	BOWERY	10012
220	MARINE AVENUE	11209
220	WIMAN AVENUE	10308
220	77 STREET	11209
220	ADELPHI STREET	11205
220	EAST 7 STREET	10009
220	THIRD AVENUE	10003
220	MADISON AVENUE	10016
220	WEST   57 STREET	10019
220	FRONT STREET	10038
220	WEST   79 STREET	10024
220	EAST 94TH STREET	10128
220	WEST  252 STREET	10471
220	WEST  167 STREET	10452
220	WEST END AVENUE	11235
220	WATER STREET	11201
220	KOSCIUSZKO STREET	11216
220	WALWORTH STREET	11205
220	GRAND STREET	11211
220	AVE T	11223
220	RICHARDSON STREET	11222
220	VERNON AVENUE	11206
220	BURGHER AVENUE	10305
220	GRIMSBY STREET	10306
220	HAMDEN AVENUE	10306
220	DARLINGTON AVE	10312
220	COSTER STREET	10474
220	WEST 17TH ST.	10011
220	WITHERS STREET	11211
220	ATLANTIC AVENUE	11201
220	KEMBALL AVENUE	10314
220	WATER STREET	11201
220	WILLOUGHBY AVENUE	11205
220	EAST 29 STREET	10016
220	BAY 13TH STREET	11214
220	HOOPER ST	11211
220	EAST 42 STREET	10017
220	NORTH 6 STREET	11211
220	OCEANSIDE AVENUE	11697
220	SAND LANE	10305
220	WEST 41ST STREET	10036
220-01	JAMAICA AVENUE	11428
220-01	MERRICK BOULEVARD	11413
220-03	139TH AVE	11413
220-03	64 AVENUE	11364
220-05	64 AVENUE	11364
220-06	102 AVENUE	11429
220-08	102 AVENUE	11429
220-08	145TH AVE	11413
220-09	64 AVENUE	11364
220-11	HARTLAND AVENUE	11427
220-11	64 AVENUE	11364
220-14	136 AVENUE	11413
220-14	131 AVENUE	11413
220-16	JAMAICA AVE	11428
220-20	114 ROAD	11411
220-20	46 AVENUE	11361
220-26	138 AVENUE	11413
220-26	138 AVENUE	11413
220-28	HARTLAND AVENUE	11427
220-28	MERRICK BOULEVARD	11413
220-32	93 AVENUE	11428
220-56	HARTLAND AVENUE	11427
220-78	77 AVENUE	11364
2200	ARTHUR KILL ROAD	10309
2201	BEDFORD AVENUE	11226
2201	RICHMOND ROAD	10306
2201	BOARDWALK	11224
2202	EAST 8TH ST	11223
2202	EAST 70 STREET	11234
2203	AVENUE Z	11235
2205	EAST 4 STREET	11223
2205	THIRD AVENUE	10035
2205	RICHMOND ROAD	10306
2206	ANDREWS AVENUE	10453
2207	7TH AVENUE	10027
2209	PALMER AVENUE	10475
220A	WILLOUGHBY AVENUE	11205
220GAR	SAND LANE	10305
221	FATHER CAPODANNO BOULEVARD	10305
221	MEISNER AVENUE	10306
221	WEST BROADWAY	10013
221	FRANKLIN AVENUE	11205
221	CHARLES AVENUE	10302
221	CENTRE STREET	10013
221	NORTH 9TH STREET	11211
221	MARTENSE STREET	11226
221	2 AVE	10003
221	MALCOLM X BOULEVARD	11221
221	JEFFERSON AVENUE	11216
221	TROUTMAN STREET	11237
221	AVENUE F	11218
221	BAY 23 STREET	11214
221	19TH STREET	11232
221	SPENCER STREET	11205
221	CLARKSON AVE	11226
221	BEACH 11TH STREET	11691
221	BRYANT AVENUE	10306
221	DETROIT AVENUE	10312
221	GRIMSBY STREET	10306
221	DOUGLAS ROAD	10304
221	GARRETSON AVENUE	10305
221	BADEN PLACE	10306
221	ARDMORE AVENUE	10314
221	WEST 77 STREET	10024
221	GRANDVIEW AVE	10303
221	BAY   35 STREET	11214
221	SKILLMAN STREET	11205
221	MACDONOUGH ST	11233
221	EAST 105 ST	10029
221	OCEANSIDE AVENUE	11697
221-03	103 AVE	11429
221-03	134 ROAD	11413
221-04	145 AVE	11413
221-07	135 AVENUE	11413
221-07	130 AVENUE	11413
221-08	121 AVENUE	11411
221-10	43 AVENUE	11361
221-11	KINGSBURY AVE	11364
221-12	SOUTH CONDUIT AVENUE	11413
221-12	SOUTH CONDUIT AVENUE	11413
221-12	145 ROAD	11413
221-15	145 ROAD	11413
221-15	142 ROAD	11413
221-19	145 ROAD	11413
221-23	114TH AVENUE	11411
221-29	DAVENPORT AVENUE	11428
221-29	DAVENPORT AVENUE	11428
221-31	113 AVENUE	11429
221-51	92 ROAD	11428
221-60	92 AVENUE	11428
221-60	92 AVENUE	11428
221-64	91 ROAD	11428
221-73	91 AVENUE	11428
2211	UTICA AVENUE	11234
2212	THIRD AVENUE	10035
2212	AVENUE U	11229
2214	EAST   17 STREET	11229
2215	86 STREET	11214
2215	EAST    3 STREET	11223
2215	EAST   63 STREET	11234
2216	EAST 64 STREET	11234
2218	JEROME AVENUE	10453
2219	GIVAN AVENUE	10475
2219	EAST   27 STREET	11229
221G	ARDMORE AVENUE	10314
222	GETZ AVENUE	10312
222	WEST HOUSTON STREET	10014
222	DONGAN HILLS AVENUE	10305
222	BILLIOU STREET	10312
222	EAST 39TH STREET	10016
222	STUYVESANT AV	11221
222	GUYON AVENUE	10306
222	BEACH 14 STREET	11691
222	EAST 59 STREET	10022
222	EAST 34 STREET	10016
222	EAST   14 STREET	10003
222	EAST  111 STREET	10029
222	EAST  111 STREET	10029
222	EAST   34 STREET	10016
222	WEST 79 STREET	10024
222	WEST HOUSTON	10014
222	EAST 104TH STREET	10029
222	E 62 ST	10065
222	EAST 12 STREET	10003
222	WEST 21ST STREET	10011
222	CARROLL STREET	11231
222	VERNON AVENUE	11206
222	AVENUE U	11223
222	EDGEGROVE AVENUE	10312
222	WILLOUGHBY AVENUE	11205
222	E 13 STREET	10003
222	WITHERS STREET	11211
222	PARKVILLE AVENUE	11230
222	GREENE AVENUE	11238
222	EAST 7TH STREET	10009
222	OCEANSIDE AVENUE	11697
222	89 STREET	11209
222	BEACH 87TH STREET	11693
222	JOHNSON AVENUE	11206
222-02	MERRICK BLVD	11413
222-02	38 AVENUE	11361
222-03	141 ROAD	11413
222-08	38 AVENUE	11361
222-09	37 AVE	11361
222-11	KINGSBURY AVENUE	11364
222-14	JAMAICA AVENUE	11428
222-22	143RD AVENUE	11413
222-23	143 AVENUE	11413
222-25	143 ROAD	11413
222-26	143RD AVENUE	11413
222-31	143 ROAD	11413
222-44	BRADDOCK AVENUE	11428
2221	WOODHULL AVENUE	10469
2221	LORETTA ROAD	11691
2222	FLATBUSH AVENUE	11234
2222	MCDONALD AVENUE	11223
2223	E 14 STREET	11229
2224	ROYCE STREET	11234
2224	EAST 65 STREET	11234
2225	EAST 12TH STREET	11229
2225	PITKIN AVENUE	11207
2225	EAST    3 STREET	11223
2227	FENTON AVENUE	10469
2227	PLUMB 2ND STREET	11229
2228	EAST    4 STREET	11223
2228	84TH STREET	11214
2228	E 8 ST	11223
2228	LINDEN BLVD.	11207
2229	BELMONT AVENUE	10457
223	WEST 34TH STREET	10119
223	EAST 80TH STREET	10075
223	WEST 34TH STREET	10119
223	MANHATTAN AVENUE	11206
223	WEST 34TH STREET	10119
223	WEST 34TH STREET	10119
223	MARTENSE STREET	11226
223	GREENCROFT AVE	10308
223	WEST   80 STREET	10024
223	WEST 113TH STREET	10026
223	EAST 62 STREET	10065
223	WEST 262ND STREET	10471
223	SKILLMAN STREET	11205
223	31 STREET	11232
223	BERGEN STREET	11217
223	JAY STREET	11201
223	NORTH 8TH STREET	11211
223	PULASKI ST	11206
223	CALYER STREET	11222
223	BEACH 11TH STREET	11691
223	OCEANSIDE AVE	11697
223	CARTERET STREET	10307
223	VINELAND AVENUE	10312
223	VINELAND AVENUE	10312
223	RAMONA AVENUE	10312
223	MANSION AVE	10308
223	GRIMSBY STREET	10306
223	HURLBERT STREET	10305
223	BERKELEY PLACE	11217
223	WHALEN STREET	10471
223	COLLFIELD  AVENUE	10314
223	COLLFIELD  AVENUE	10314
223	PROSPECT AVENUE	11215
223	COLONY AVENUE	10306
223	SPENCER STREET	11205
223	CENTRAL AVENUE	11221
223-03	114 RD.	11411
223-04	UNION TURNPIKE	11364
223-06	139 AVENUE	11413
223-09	MIA DRIVE	11361
223-09	MIA DRIVE	11361
223-11	112 AVENUE	11429
223-15	UNION TURNPIKE	11364
223-15	MIA DRIVE	11361
223-15	MIA DRIVE	11361
223-16	147 AVENUE	11413
223-19	MIA DRIVE	11361
223-36	105 AVENUE	11429
223-46	113 DRIVE	11429
223-47	MURDOCK AVENUE	11429
2230	WOODHULL AVE	10469
2230	ADAMS PLACE	10457
2230	WOODHULL AVE.	10469
2230	EAST   72 STREET	11234
2230	EAST 66 ST	11234
2230	STEINWAY STREET	11105
2230	EIGHTH AVENUE	10027
2230	EAST   65 STREET	11234
2231	CHURCH AVENUE	11226
2231	BOLLER AVENUE	10475
2231	BOLLER AVENUE	10475
2232	VALENTINE AVENUE	10457
2233	FLATBUSH AVENUE	11234
2233	SEDGWICK AVENUE	10468
2233	ESPLANADE	10469
2233	EAST 13 STREET	11229
2233	EAST 3RD ST	11223
2233	WEST 6 ST	11223
2234	FOREST AVENUE	10303
2235	SEDGWICK AVENUE	10468
2235	FLATBUSH AVENUE	11234
2235	EAST 66 STREET	11234
2236	3RD AVENUE	10035
2238	CRESTON AVENUE	10453
2238	EAST 26TH STREET	11229
2239	CRESTON AVENUE	10453
2239	ADAM CLAYTON POWELL JR BLVD	10027
223A	MALCOLM X BOULEVARD	11221
223A	22ND STREET	11232
224	OTIS AVENUE	10306
224	GETZ AVENUE	10312
224	W 137 STREET	10030
224	OAK AVENUE	10306
224	EAST 12 STREET	10003
224	EAST 49 STREET	10017
224	WEST   10 STREET	10014
224	WEST 21 STREET	10011
224	GREENE AVE	11238
224	RICHARDSON STREET	11222
224	EMPIRE BLVD.	11225
224	VERNON AVENUE	11206
224	SEELEY STREET	11218
224	FRANKLIN STREET	11222
224	RICHMOND TERRACE	10301
224	DARLINGTON AVE	10312
224	VINELAND AVENUE	10312
224	BRADLEY AVENUE	10314
224	RETFORD AVENUE	10312
224	MULBERRY STREET	10012
224	BRYSON AVENUE	10314
224	78 STREET	11209
224	BROADWAY	11211
224	DUTCHESS AVENUE	10304
224	18TH STREET	11215
224	BAINBRIDGE STREET	11233
224	LAMPORT BOULEVARD	10305
224	HAWTHORNE STREET	11225
224-01	NORTH CONDUIT AVE	11413
224-01	MERRICK BLVD	11413
224-03	137TH AVENUE	11413
224-05	137 AVENUE	11413
224-08	77 AVENUE	11364
224-08	145 AVENUE	11413
224-09	93 AVE	11428
224-10	76 AVE	11364
224-11	LINDEN BLVD	11411
224-19	93 ROAD	11428
224-22	76TH AVE	11364
224-28	76 AVENUE	11364
224-52	76 ROAD	11364
224-55	76 ROAD	11364
224-61	76TH ROAD	11364
224-73	76TH ROAD	11364
2240	FLATBUSH AVENUE	11234
2240	LINDEN BLVD.	11207
2241	VICTORY BOULEVARD	10314
2241	WESTCHESTER AVENUE	10462
2241-2249	WASHINGTON AVE	10457
2243	83RD STREET	11214
2244	WESTCHESTER AVENUE	10462
2244	CHURCH AVENUE	11226
2245	MILL AVENUE	11234
2245	KIMBALL STREET	11234
2245	CRESTON AVE	10453
2246	VICTORY BLVD	10314
2247	EAST 66 STREET	11234
2248	VICTORY BLVD	10314
224A	6 AVENUE	11215
224A	19 STREET	11232
225	WEST 78TH STREET	10024
225	BOWERY	10002
225	14 STREET	11215
225	PENNSYLVANIA AVENUE	11207
225	WINTHROP STREET	11225
225	EAST   44 STREET	10017
225	BERGEN STREET	11217
225	HOWARD AVENUE	11233
225	WEST 60 STREET	10023
225	EAST 126TH STREET	10035
225	BYRNE AVE	10314
225	4 AVENUE	11215
225	AVENUE B	10009
225	LAFAYETTE STREET	10012
225	FRONT STREET	10038
225	EAST   60 STREET	10022
225	VARICK STREET	10014
225	EAST   34 STREET	10016
225	EAST  111 STREET	10029
225	WEST  123 STREET	10027
225	EAST 60TH ST	10022
225	EAST 48 STREET	10017
225	WEST BROADWAY	10013
225	EAST 81 STREET	10028
225	EAST 63RD STREET	10065
225	EAST 63RD STREET	10065
225	EAST 234TH STREET	10470
225	WEST 262ND STREET	10471
225	FLATBUSH AVENUE EXTENSION	11201
225	BRIGHTON 2 LANE	11235
225	TROUTMAN STREET	11237
225	BOND STREET	11217
225	CARLTON AVENUE	11205
225	MARLBOROUGH RD	11226
225	AMHERST STREET	11235
225	BAYSIDE DRIVE	11697
225	PARK HILL AVE	10304
225	DETROIT AVENUE	10312
225	VERONICA PLACE	11226
225	OCEANSIDE AVENUE	11697
225	LIBERTY STREET	10280
225	LIBERTY STREET	10280
225	LIBERTY STREET	10280
225	EAST 39TH STREET	10016
225	BADEN PLACE	10306
225	KISWICK STREET	10306
225	GARFIELD PLACE	11215
225-10	146 AVENUE	11413
225-17	148TH AVENUE	11413
225-18	113 DRIVE	11429
225-21	113 DRIVE	11429
225-34	109 AVENUE	11429
2250	CLARENDON ROAD	11226
2250	RYER AVENUE	10457
2250	EAST 22 ST	11229
2250	BASSFORD AVENUE	10457
2250	A C POWELL BLVD	10027
2250	59 STREET	11204
2251	EAST 29 STREET	11229
2253	EAST   14 STREET	11229
2254	GRAND AVENUE	10453
2254	EAST   64 STREET	11234
2255	BEDFORD AVENUE	11226
2255	EMMONS AVENUE	11235
2255	BEDFORD AVE	11226
2256	THIRD AVENUE	10035
2257	EAST 63 ST	11234
2259	EAST    7 STREET	11223
226	BEACH 137 STREET	11694
226	EAST 22ND STREET	10010
226	IONIA AVENUE	10312
226	SPENCER STREET	11205
226	BEACH 101 STREET	11694
226	EAST    3 STREET	10009
226	WEST 10TH STREET	10014
226	WEST 71 STREET	10023
226	WEST 135TH STREET	10030
226	LAFAYETTE STREET	10012
226	GARFIELD PLACE	11215
226	GARDNER AVENUE	11211
226	TOMPKINS AVENUE	11216
226	LEXINGTON AVENUE	11216
226	DAHILL ROAD	11218
226	FROST STREET	11211
226	SEELEY STREET	11218
226	WOODVALE AVENUE	10309
226	BENZIGER AVENUE	10301
226	KISWICK STREET	10306
226	BRADLEY AVENUE	10314
226	EDGEGROVE AVENUE	10312
226	FREMONT AVE	10306
226	SEAVIEW AVENUE	10305
226	SEAVIEW AVENUE	10305
226	GANSEVOORT BOULEVARD	10314
226	PRINCETON AVENUE	10306
226	WEST 132 STREET	10027
226	WILLOUGHBY AVENUE	11205
226	LINDEN BOULEVARD	11226
226	PORT RICHMOND AVENUE	10302
226	EAST 29 STREET	10016
226	HART STREET	11206
226	BAY 13TH STREET	11214
226	HANCOCK STREET	11216
226	DEGRAW STREET	11231
226	BURBANK AVE	10306
226	6TH AVENUE	11215
226-02	MERRICK BLVD	11413
226-03	LINDEN BOULEVARD	11411
226-03	LINDEN BOULEVARD	11411
226-04	145 AVENUE	11413
226-06	76TH ROAD	11364
226-07	LINDEN BOULEVARD	11411
226-07	145 AVENUE	11413
226-11	146 AVENUE	11413
226-14	77 AVENUE	11364
226-17	64TH AVENUE	11364
226-19	145 AVENUE	11413
226-20	145 AVENUE	11413
2260	BEAUMONT AVE	10457
2260	FLATBUSH AVENUE	11234
2260	EAST 64 STREET	11234
2261	CHURCH AVENUE	11226
2261	CHURCH AVE	11226
2262A	ELLIS AVENUE	10462
2262B	ELLIS AVENUE	10462
2263	EAST 2 STREET	11223
2263	LORING PLACE NORTH	10468
2263 REAR	EAST 2 STREET	11223
2264	MORRIS AVE	10453
2265	3 AVENUE	10035
2265	BATHGATE AVENUE	10457
2265	EAST TREMONT AVENUE	10462
22650	77 AVE	11364
2266	PACIFIC STREET	11233
2266	SEWARD AVENUE	10473
2267	WEST STREET	11223
2268	SEWARD AVENUE	10473
2268	WEST 1 ST	11223
2269	WEST STREET	11223
226A	VERNON AVENUE	11206
226A	WILLOUGHBY AVENUE	11205
226GAR	IONIA AVENUE	10312
227	WINTHROP STREET	11225
227	EAST 105TH STREET	10029
227	EAST 7TH STREET	10009
227	LENOX AVENUE	10027
227	EAST 67 STREET	10065
227	EAST 236TH STREET	10470
227	EAST 204TH STREET	10458
227	GRAND STREET	11211
227	84 STREET	11209
227	34 STREET	11232
227	CLINTON STREET	11201
227	CARLTON AVENUE	11205
